,Price,Bed,Bath,Toilet,Built or Serviced,Property Type,Area,Purchase Type,Parking Space,Security,Electricity,Furnished,Security Doors,CCTV,BQ,Gym,Pool
43742,2000000.0,1.0,1.0,1.0,Furnished,Mini flat,Lekki,rent,0,0,0,1,0,0,0,0,0
43743,1500000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43744,2500000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43745,1200000.0,1.0,1.0,2.0,Furnished,Mini flat,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43746,2000000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Lekki,rent,0,0,0,0,0,0,0,0,0
43747,3000000.0,2.0,2.0,3.0,Furnished,Detached duplex,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43748,1300000.0,1.0,1.0,1.0,Newly Built,Mini flat,Lekki,rent,0,0,0,0,0,0,0,0,0
43749,1500000.0,1.0,2.0,2.0,Furnished,Mini flat,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43750,1500000.0,1.0,1.0,1.0,Furnished,Mini flat,Lekki,rent,0,0,0,1,0,0,0,0,0
43751,1800000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Lekki,rent,0,1,0,1,0,0,0,0,0
43752,1700000.0,1.0,1.0,2.0,Furnished,Mini flat,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43753,4500000.0,5.0,5.0,5.0,Furnished,Detached duplex,Lekki,rent,0,0,0,1,0,0,0,0,1
43754,2500000.0,2.0,2.0,3.0,Serviced,Blocks of flats,Lekki,rent,0,0,0,0,0,0,0,0,0
43755,1000000.0,1.0,1.0,2.0,Furnished,Mini flat,Lekki,rent,0,0,0,1,0,0,0,0,0
43756,3500000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
43757,2500000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43758,4000000.0,3.0,3.0,4.0,Furnished,Blocks of flats,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43759,4500000.0,4.0,4.0,5.0,Furnished,Flat / apartment,Lekki,rent,1,0,0,1,0,0,0,0,0
43760,3700000.0,4.0,5.0,5.0,Furnished,Terraced duplex,Lekki,rent,0,0,0,1,0,0,0,0,0
43762,2800000.0,4.0,4.0,5.0,Furnished,Terraced duplex,Lekki,rent,0,0,0,1,0,0,0,0,0
43763,4000000.0,4.0,4.0,5.0,Furnished,Flat / apartment,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43764,3000000.0,4.0,4.0,5.0,Serviced,Semi detached duplex,Lekki,rent,0,1,0,0,0,1,0,0,0
43767,3000000.0,4.0,4.0,5.0,Furnished,Terraced duplex,Lekki,rent,0,0,0,1,0,0,0,0,0
43768,4500000.0,5.0,5.0,6.0,Furnished,Detached duplex,Lekki,rent,0,0,0,1,0,0,0,0,1
43769,3000000.0,4.0,4.0,5.0,Furnished,Terraced duplex,Lekki,rent,0,0,0,1,0,0,0,0,0
43770,3000000.0,4.0,4.0,5.0,Furnished,Detached duplex,Lekki,rent,0,0,0,1,0,0,0,0,0
43771,4000000.0,5.0,5.0,6.0,Serviced,Detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
43772,1500000.0,1.0,2.0,2.0,Furnished,Mini flat,Lekki,rent,0,0,0,1,0,0,0,0,0
43773,3000000.0,2.0,2.0,2.0,Newly Built,Blocks of flats,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
43774,3500000.0,3.0,3.0,4.0,Newly Built,Terraced duplex,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
43775,2000000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43776,2500000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Lekki,rent,0,0,0,0,0,0,0,0,0
43777,2500000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43778,3500000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
43779,2000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43780,1500000.0,2.0,2.0,3.0,Newly Built,Terraced duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
43781,1500000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43782,2500000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43783,2800000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
43784,4500000.0,5.0,5.0,6.0,Furnished,Detached duplex,Lekki,rent,0,0,0,1,0,1,0,0,0
43785,2500000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,1,1
43786,950000.0,1.0,2.0,2.0,Furnished,Mini flat,Lekki,rent,0,0,0,1,0,0,0,0,0
43787,1700000.0,1.0,1.0,2.0,Furnished,Mini flat,Lekki,rent,0,0,0,1,0,0,0,0,0
43788,2300000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,0
43789,3000000.0,3.0,4.0,4.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43790,600000.0,1.0,1.0,1.0,Furnished,Self contain,Lekki,rent,0,0,0,1,0,0,0,0,0
43791,2000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43792,2500000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43793,2000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43794,1800000.0,1.0,1.0,2.0,Furnished,Mini flat,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43795,2500000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,0
43796,3500000.0,4.0,4.0,5.0,Serviced,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,1
43797,4500000.0,4.0,4.0,5.0,Furnished,Detached duplex,Lekki phase 1,rent,0,1,0,1,0,0,0,0,0
43798,3000000.0,4.0,5.0,5.0,Furnished,Semi detached duplex,Lekki,rent,0,0,0,1,0,0,0,0,1
43799,2600000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,0
43800,1500000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43801,2800000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
43802,1900000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Lekki,rent,0,1,0,0,0,0,0,0,0
43804,2000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43805,1000000.0,1.0,1.0,1.0,Serviced,Mini flat,Lekki,rent,0,1,1,0,0,0,0,0,0
43806,1200000.0,1.0,1.0,2.0,Furnished,Mini flat,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43807,1600000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43808,3000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
43809,3000000.0,5.0,5.0,6.0,Serviced,Terraced duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
43810,3000000.0,4.0,5.0,5.0,Furnished,Detached duplex,Lekki,rent,0,0,0,1,0,0,0,0,0
43811,3000000.0,4.0,5.0,5.0,Furnished,Semi detached duplex,Lekki,rent,0,0,0,1,0,0,0,0,0
43812,1350000.0,1.0,2.0,2.0,Furnished,Mini flat,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43814,3000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43815,2300000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43817,2000000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,0
43818,1200000.0,1.0,2.0,2.0,Furnished,Mini flat,Lekki,rent,0,0,0,1,0,0,0,0,0
43819,6000000.0,4.0,4.0,5.0,Serviced,Detached duplex,Lekki phase 1,rent,1,0,0,0,0,0,0,0,0
43820,1500000.0,1.0,2.0,2.0,Furnished,Mini flat,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43821,2800000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,rent,0,1,0,0,0,1,0,0,0
43822,2300000.0,3.0,3.0,3.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43823,3500000.0,4.0,4.0,4.0,Furnished,Semi detached duplex,Lekki,rent,0,0,0,1,0,0,0,0,0
43824,2000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43825,2800000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43826,3500000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
43827,3500000.0,2.0,2.0,3.0,Newly Built,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,1,1
43828,3500000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43829,1300000.0,1.0,1.0,1.0,Serviced,Mini flat,Lekki,rent,0,0,0,0,0,0,0,0,0
43830,1400000.0,1.0,1.0,2.0,Furnished,Mini flat,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43831,2000000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,0
43833,2000000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,0
43835,4000000.0,5.0,5.0,6.0,Serviced,Detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
43836,1500000.0,2.0,2.0,3.0,Furnished,Massionette house,Lekki,rent,0,1,1,1,0,0,0,0,0
43839,2500000.0,3.0,3.0,4.0,Furnished,Terraced bungalow,Lekki,rent,0,0,0,1,0,1,0,0,0
43840,3000000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki phase 1,rent,0,0,0,0,0,0,0,1,1
43841,5000000.0,4.0,4.0,4.0,Serviced,Terraced duplex,Lekki phase 1,rent,0,0,0,0,0,0,0,1,1
43842,3200000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki phase 1,rent,0,1,0,0,0,0,0,0,0
43849,1000000.0,1.0,1.0,2.0,Furnished,Mini flat,Lekki phase 1,rent,0,1,0,1,0,0,0,0,0
43850,750000.0,1.0,1.0,1.0,Serviced,Mini flat,Lekki,rent,0,0,0,0,0,0,0,0,0
43851,700000.0,5.0,5.0,5.0,Serviced,Flat / apartment,Lekki,rent,0,1,0,0,0,0,0,0,0
43852,900000.0,1.0,1.0,1.0,Furnished,Self contain,Lekki,rent,0,0,0,1,0,0,0,0,0
43853,3500000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
43854,1500000.0,3.0,3.0,3.0,Furnished,Mini flat,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43855,1200000.0,1.0,1.0,1.0,Furnished,Mini flat,Lekki,rent,0,0,0,1,0,0,0,0,0
43856,1200000.0,1.0,1.0,1.0,Furnished,Mini flat,Lekki,rent,0,0,0,1,0,0,0,0,0
43858,2800000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
43860,3500000.0,4.0,4.0,5.0,Serviced,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,1
43861,1000000.0,2.0,2.0,2.0,Serviced,Mini flat,Lekki,rent,0,0,0,0,0,0,0,0,0
43863,3000000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki phase 1,rent,1,1,0,0,0,0,0,1,1
43864,4000000.0,4.0,4.0,5.0,Furnished,Detached duplex,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43865,3000000.0,4.0,4.0,5.0,Furnished,Detached duplex,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43866,3500000.0,4.0,5.0,4.0,Furnished,Detached duplex,Lekki phase 1,rent,0,1,0,1,0,0,0,0,0
43882,4500000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
43891,2500000.0,2.0,2.0,3.0,Serviced,Self contain,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
43892,1400000.0,1.0,1.0,2.0,Newly Built,Self contain,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
43897,2000000.0,3.0,3.0,4.0,Newly Built,Self contain,Lekki,rent,0,0,0,0,0,0,0,0,0
43902,4000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki phase 1,rent,0,1,0,0,0,0,0,0,0
43903,3000000.0,3.0,3.0,3.0,Furnished,Massionette house,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
43907,2800000.0,4.0,4.0,5.0,Serviced,Semi detached duplex,Lekki phase 1,rent,0,1,0,0,0,0,0,0,0
43909,6000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki phase 1,rent,0,1,0,0,0,0,0,0,1
43910,6000000.0,4.0,4.0,4.0,Newly Built,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,0
43911,2000000.0,3.0,3.0,4.0,Newly Built,Terraced bungalow,Lekki,rent,0,0,0,0,0,0,0,0,0
43913,750000.0,3.0,4.0,4.0,Furnished,Flat / apartment,Lekki,rent,0,0,0,1,0,0,0,0,0
43914,1800000.0,4.0,4.0,5.0,Newly Built,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,0
43916,3000000.0,3.0,2.0,4.0,Furnished,Terraced duplex,Lekki,rent,0,1,0,1,0,0,0,0,0
43917,450000.0,1.0,1.0,1.0,Serviced,Mini flat,Lekki,rent,0,0,0,0,0,0,0,0,0
43918,400000.0,1.0,1.0,1.0,Serviced,Mini flat,Lekki,rent,0,0,0,0,0,0,0,0,0
43920,3500000.0,5.0,5.0,5.0,Serviced,Semi detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
43922,4500000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki phase 1,rent,0,0,0,0,0,0,0,1,1
43925,3000000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki phase 1,rent,0,0,0,0,0,0,0,0,1
43927,3500000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki phase 1,rent,0,0,0,0,0,0,0,0,1
43928,4500000.0,4.0,4.0,5.0,Furnished,Terraced duplex,Lekki phase 1,rent,0,0,0,1,0,0,0,1,1
43931,5000000.0,4.0,4.0,5.0,Furnished,Flat / apartment,Lekki phase 1,rent,0,0,0,1,0,0,0,1,1
43933,5500000.0,4.0,4.0,5.0,Serviced,Semi detached duplex,Lekki,rent,1,1,0,0,0,0,0,0,1
43934,3000000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki phase 1,rent,0,0,0,0,0,0,0,1,1
43935,500000.0,1.0,1.0,1.0,Newly Built,Self contain,Lekki,rent,0,0,0,0,0,0,0,0,0
43936,700000.0,1.0,1.0,1.0,Serviced,Self contain,Lekki,rent,0,0,0,0,0,0,0,0,0
43938,3500000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki phase 1,rent,1,0,1,0,0,0,0,0,0
43939,2500000.0,2.0,3.0,3.0,Newly Built,Penthouse flat,Lekki,rent,0,0,0,1,0,0,0,0,0
43940,3500000.0,3.0,4.0,4.0,Newly Built,Penthouse flat,Lekki,rent,0,0,0,0,0,0,0,1,1
43941,4500000.0,3.0,4.0,4.0,Newly Built,Penthouse flat,Lekki,rent,0,0,0,0,0,0,0,1,1
43942,900000.0,5.0,4.0,3.0,Furnished,Flat / apartment,Lekki,rent,0,1,0,1,0,0,0,0,0
43945,3000000.0,4.0,6.0,6.0,Serviced,Detached duplex,Lekki,rent,1,1,0,0,0,0,0,0,0
43947,3000000.0,4.0,4.0,5.0,Serviced,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,0
43951,3000000.0,3.0,4.0,4.0,Newly Built,Mini flat,Lekki,rent,0,0,0,0,0,0,0,1,1
43952,400000.0,4.0,5.0,5.0,Newly Built,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,0
43953,5500000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki phase 1,rent,1,1,0,0,0,1,0,1,1
43954,3000000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki,rent,1,1,0,0,0,0,0,0,0
43955,3500000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki phase 1,rent,1,1,0,0,0,0,0,0,0
43956,3500000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Lekki phase 1,rent,1,1,0,0,0,0,0,0,1
43957,2500000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki,rent,1,1,0,0,0,0,0,0,0
43958,5500000.0,4.0,4.0,5.0,Serviced,Flat / apartment,Lekki phase 1,rent,1,1,0,0,0,1,0,0,0
43959,3000000.0,2.0,2.0,3.0,Serviced,Penthouse flat,Lekki phase 1,rent,0,1,0,0,0,1,0,0,0
43960,3500000.0,3.0,3.0,3.0,Serviced,Flat / apartment,Lekki phase 1,rent,1,1,0,0,0,1,0,0,0
43961,6000000.0,3.0,3.0,3.0,Serviced,Flat / apartment,Lekki phase 1,rent,1,1,0,0,0,1,0,0,0
43962,5000000.0,4.0,4.0,5.0,Furnished,Flat / apartment,Lekki phase 1,rent,1,1,0,1,0,1,0,0,0
43963,3000000.0,4.0,4.0,5.0,Serviced,Flat / apartment,Lekki,rent,1,1,0,0,0,0,0,0,0
43964,2500000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
43965,3500000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki phase 1,rent,1,0,0,0,0,0,0,0,0
43967,3000000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Lekki phase 1,rent,0,1,0,0,0,1,0,1,1
43969,2500000.0,3.0,2.0,3.0,Serviced,Flat / apartment,Lekki phase 1,rent,1,1,0,0,0,1,0,0,0
43970,4000000.0,4.0,4.0,5.0,Serviced,Flat / apartment,Lekki phase 1,rent,1,1,0,0,0,0,0,0,0
43972,2000000.0,1.0,1.0,1.0,Serviced,Mini flat,Lekki,rent,0,0,0,0,0,0,0,0,0
43973,1600000.0,1.0,1.0,1.0,Serviced,Mini flat,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
43974,3500000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,rent,0,1,0,0,0,0,0,0,0
43976,3000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,rent,1,0,0,0,0,0,0,0,0
43977,3500000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki phase 1,rent,0,0,0,0,0,0,0,0,1
43978,2600000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,rent,1,0,0,0,0,0,0,0,0
43983,3000000.0,4.0,4.0,5.0,Serviced,Detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
43985,4000000.0,3.0,3.0,4.0,Serviced,Terraced duplex,Lekki phase 1,rent,1,0,1,0,0,0,0,0,0
43986,2500000.0,2.0,2.0,3.0,Newly Built,Mini flat,Lekki,rent,0,0,0,0,0,0,0,0,0
43994,3000000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki phase 1,rent,1,0,0,0,0,0,0,0,0
43998,5000000.0,3.0,3.0,4.0,Serviced,Terraced duplex,Lekki phase 1,rent,0,0,0,0,0,0,0,0,1
44001,4500000.0,5.0,5.0,6.0,Serviced,Terraced duplex,Lekki,rent,0,0,1,0,0,0,0,1,1
44002,3000000.0,4.0,5.0,4.0,Serviced,Terraced duplex,Lekki,rent,0,1,0,0,0,1,0,0,0
44003,2600000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Lekki,rent,1,0,0,0,0,0,0,0,0
44007,3000000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
44008,2500000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
44014,2200000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,0
44024,2000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
44029,2800000.0,4.0,5.0,5.0,Newly Built,Semi detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
44038,3500000.0,4.0,4.0,5.0,Serviced,Semi detached duplex,Lekki,rent,0,0,0,0,0,0,0,1,1
44039,3500000.0,4.0,4.0,5.0,Serviced,Semi detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
44040,4000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,rent,0,1,0,0,0,1,0,0,0
44041,2600000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,rent,0,1,0,0,0,0,0,0,0
44042,2750000.0,3.0,3.0,4.0,Serviced,Blocks of flats,Lekki,rent,0,0,0,0,0,0,0,0,0
44049,4500000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,rent,0,1,1,0,0,0,0,1,1
44051,5000000.0,5.0,5.0,6.0,Serviced,Terraced duplex,Lekki phase 1,rent,0,0,0,1,0,0,0,0,1
44053,3000000.0,3.0,4.0,5.0,Serviced,Blocks of flats,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
44055,3500000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Lekki phase 1,rent,1,1,0,1,0,0,0,1,1
44056,2500000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Lekki,rent,0,0,0,0,0,0,0,0,0
44058,3000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,rent,0,1,0,0,0,1,0,0,0
44060,3700000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,rent,0,1,0,0,0,0,0,0,0
44065,3000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,rent,0,1,0,0,0,1,0,0,0
44067,2500000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Lekki phase 1,rent,1,0,0,0,0,0,0,0,0
44069,3500000.0,4.0,5.0,5.0,Serviced,Semi detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
44070,3000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki phase 1,rent,0,1,0,0,0,0,0,0,0
44071,3400000.0,4.0,4.0,5.0,Serviced,Semi detached duplex,Lekki phase 1,rent,0,1,0,0,0,0,0,1,1
44072,2200000.0,2.0,2.0,3.0,Serviced,Semi detached duplex,Lekki phase 1,rent,0,0,0,0,0,0,0,1,1
44073,1800000.0,2.0,2.0,3.0,Serviced,Semi detached duplex,Lekki phase 1,rent,0,1,0,0,1,0,0,0,0
44074,400000.0,1.0,1.0,0.0,Furnished,Mini flat,Lekki,rent,0,0,0,1,0,0,0,0,0
44075,5000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
44076,3500000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Lekki,rent,0,0,0,1,0,1,0,0,1
44081,3500000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
44086,1200000.0,1.0,1.0,1.0,Serviced,Mini flat,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
44091,2000000.0,1.0,1.0,1.0,Serviced,Mini flat,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
44093,1200000.0,1.0,1.0,1.0,Serviced,Mini flat,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
44098,4000000.0,4.0,4.0,4.0,Newly Built,Terraced duplex,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
44102,1500000.0,3.0,3.0,3.0,Furnished,Mini flat,Lekki,rent,0,0,0,1,0,0,0,0,0
44109,3000000.0,4.0,4.0,5.0,Furnished,Terraced duplex,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
44112,1300000.0,2.0,2.0,2.0,Serviced,Blocks of flats,Lekki,rent,0,0,0,0,0,0,0,0,0
44113,1200000.0,1.0,1.0,1.0,Serviced,Mini flat,Lekki,rent,0,0,0,0,0,0,0,0,0
44126,3500000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
44132,4500000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,rent,1,0,0,0,0,0,0,0,0
44138,5000000.0,3.0,3.0,4.0,Furnished,Detached bungalow,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
44148,4800000.0,5.0,6.0,6.0,Serviced,Detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
44152,4000000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Lekki phase 1,rent,0,0,0,1,0,0,0,0,0
44154,3000000.0,3.0,4.0,4.0,Furnished,Terraced duplex,Lekki,rent,0,0,0,1,0,0,0,0,0
44155,5000000.0,4.0,4.0,5.0,Serviced,Detached duplex,Lekki phase 1,rent,0,0,0,0,0,0,0,0,0
44156,2500000.0,3.0,3.0,4.0,Serviced,Semi detached duplex,Lekki phase 1,rent,0,1,1,0,0,0,0,0,0
44157,3000000.0,4.0,4.0,4.0,Newly Built,Detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
44158,3000000.0,5.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
44159,2300000.0,2.0,2.0,3.0,Newly Built,Penthouse flat,Lekki,rent,0,0,0,0,0,0,0,0,0
44161,2000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,0
44162,2500000.0,3.0,3.0,4.0,Newly Built,Terraced duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
44164,3000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
44165,2000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,0
44166,3000000.0,4.0,4.0,5.0,Newly Built,Flat / apartment,Lekki,rent,0,0,0,0,0,0,0,0,0
44167,4500000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,rent,0,0,0,0,0,0,0,0,0
44168,2500000.0,1.0,2.0,3.0,Newly Built,Mini flat,Lekki,rent,0,0,0,0,0,0,0,0,0
44170,3500000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,rent,0,1,0,0,0,1,0,0,0
44172,3000000.0,3.0,3.0,4.0,Serviced,Blocks of flats,Lekki,rent,0,0,0,0,0,0,0,0,0
44173,1500000.0,3.0,3.0,4.0,Serviced,Blocks of flats,Lekki,rent,0,1,0,0,0,0,0,0,0
