,Price,Bed,Bath,Toilet,Built or Serviced,Property Type,Area,Purchase Type,Parking Space,Security,Electricity,Furnished,Security Doors,CCTV,BQ,Gym,Pool
20111,92000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,1,1,0,0,1,1,0,0,0
20112,105000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20113,92000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,1
20114,60000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,sale,1,0,0,0,0,1,0,0,0
20117,90000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20118,150000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,1,0,0,0,0,0,0,0,0
20121,105000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,1,0,0,0,0
20123,68000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,sale,1,1,0,0,0,0,0,1,1
20125,170000000.0,5.0,5.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20127,150000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,1,1,0,0,1
20128,90000000.0,5.0,5.0,6.0,Furnished,Detached duplex,Lekki,sale,0,1,0,1,0,0,0,0,1
20129,77000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20131,95000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki phase 1,sale,0,1,0,0,1,0,0,0,0
20133,92000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,1,0,0,0,0,1,0,0,0
20134,48000000.0,4.0,4.0,4.0,Furnished,Semi detached duplex,Lekki,sale,0,1,0,1,0,1,0,0,0
20135,65000000.0,5.0,5.0,6.0,Furnished,Semi detached duplex,Lekki,sale,0,1,0,1,1,1,0,0,0
20136,65000000.0,5.0,5.0,6.0,Furnished,Semi detached duplex,Lekki,sale,0,1,0,1,1,1,0,0,0
20138,55000000.0,4.0,6.0,3.0,Furnished,Semi detached duplex,Lekki,sale,0,0,0,1,0,1,0,0,0
20139,38000000.0,3.0,5.0,5.0,Newly Built,Terraced duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20140,60000000.0,4.0,4.0,4.0,Furnished,Detached duplex,Lekki,sale,1,1,1,1,0,0,0,0,0
20141,61000000.0,4.0,4.0,4.0,Furnished,Detached duplex,Lekki,sale,1,1,0,1,0,0,0,0,0
20142,55000000.0,4.0,5.0,5.0,Serviced,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20143,75000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20145,50000000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Lekki phase 1,sale,0,0,0,0,0,0,0,0,0
20146,55000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20147,55000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20148,38000000.0,4.0,4.0,4.0,Newly Built,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20149,100000000.0,5.0,5.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20150,58000000.0,5.0,5.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20152,45000000.0,4.0,4.0,4.0,Furnished,Semi detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20153,65000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20154,37000000.0,3.0,3.0,3.0,Newly Built,Terraced duplex,Lekki,sale,0,1,0,0,0,0,0,1,1
20155,65000000.0,4.0,4.0,4.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20156,50000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20159,65000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20160,55000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20161,32000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20162,49000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20163,35000000.0,4.0,5.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20164,70000000.0,3.0,3.0,4.0,Furnished,Terraced duplex,Lekki,sale,1,1,0,1,0,0,0,0,0
20165,40000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,1,1,0,0,0,0,0,0,0
20167,95000000.0,3.0,3.0,4.0,Furnished,Terraced duplex,Lekki,sale,1,1,0,1,0,0,0,0,0
20168,110000000.0,5.0,5.0,6.0,Serviced,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20169,50000000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20170,65000000.0,4.0,4.0,6.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20171,33000000.0,3.0,3.0,3.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,1,0,0,0
20172,55000000.0,4.0,5.0,5.0,Furnished,Semi detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20173,55000000.0,4.0,5.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20176,40000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
20177,90000000.0,5.0,6.0,6.0,Newly Built,Detached duplex,Lekki phase 1,sale,1,1,1,0,0,1,0,0,0
20178,75000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20179,120000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
20180,95000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,1
20181,35000000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Lekki,sale,0,1,1,1,1,0,0,1,1
20182,51000000.0,4.0,0.0,0.0,Furnished,Semi detached duplex,Lekki,sale,1,1,0,1,0,1,0,0,0
20183,160000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki phase 1,sale,0,0,0,0,0,1,0,0,0
20184,56000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20187,85000000.0,5.0,5.0,6.0,Furnished,Detached duplex,Lekki,sale,1,1,0,1,0,1,0,0,1
20188,125000000.0,6.0,6.0,7.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,1,1
20189,69000000.0,4.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,1,1,1,1,0,0,0,0,0
20190,77000000.0,5.0,5.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20191,68000000.0,4.0,4.0,4.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20192,75000000.0,4.0,4.0,5.0,Furnished,Terraced duplex,Lekki,sale,0,1,1,1,0,1,0,0,1
20193,33000000.0,3.0,4.0,4.0,Serviced,Terraced duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20194,95000000.0,5.0,5.0,6.0,Furnished,Detached duplex,Lekki,sale,1,1,0,1,1,1,0,0,0
20195,59000000.0,4.0,6.0,6.0,Furnished,Semi detached duplex,Lekki,sale,1,1,1,1,0,0,0,0,0
20197,85000000.0,3.0,3.0,3.0,Serviced,Flat / apartment,Lekki phase 1,sale,1,0,0,0,0,0,0,1,1
20199,55000000.0,4.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,1,0,1,0,1,0,0,0
20200,75000000.0,6.0,5.0,7.0,Furnished,Detached duplex,Lekki,sale,1,1,0,1,1,1,0,0,0
20201,56000000.0,4.0,6.0,6.0,Furnished,Semi detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20202,33000000.0,4.0,5.0,5.0,Furnished,Terraced duplex,Lekki,sale,0,0,0,1,0,1,0,0,0
20204,47000000.0,4.0,4.0,4.0,Serviced,Terraced duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
20205,53000000.0,4.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20206,95000000.0,5.0,5.0,6.0,Furnished,Detached duplex,Lekki,sale,1,1,0,1,1,1,0,0,0
20209,35000000.0,3.0,3.0,3.0,Newly Built,Flat / apartment,Lekki,sale,0,0,0,0,0,0,0,0,0
20210,52000000.0,4.0,5.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20211,55000000.0,4.0,4.0,5.0,Furnished,Semi detached bungalow,Lekki,sale,1,1,1,1,0,0,0,1,1
20213,110000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20214,115000000.0,4.0,3.0,4.0,Furnished,Detached duplex,Lekki phase 1,sale,0,0,0,1,0,0,0,0,1
20215,60000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20216,75000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki phase 1,sale,0,0,0,0,0,0,0,0,0
20217,55000000.0,5.0,5.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20218,50000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20221,60000000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki phase 1,sale,0,0,0,0,0,0,0,0,0
20222,35000000.0,3.0,3.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20226,40000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,1,0,0,0,0,0,0,0,0
20228,85000000.0,5.0,6.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20229,25000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Lekki,sale,0,0,0,0,0,0,0,0,0
20231,32000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Lekki,sale,0,0,0,0,0,0,0,0,0
20232,120000000.0,5.0,5.0,5.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,1,0,0,1
20233,100000000.0,5.0,5.0,5.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20234,60000000.0,5.0,5.0,5.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,1,0,0,0
20235,4500000.0,3.0,4.0,3.0,Newly Built,Blocks of flats,Lekki,sale,0,0,0,0,0,0,0,0,0
20236,60000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20237,80000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20239,20000000.0,2.0,2.0,2.0,Serviced,Flat / apartment,Lekki,sale,0,1,0,0,0,0,0,0,0
20241,80000000.0,3.0,4.0,4.0,Serviced,Flat / apartment,Lekki phase 1,sale,0,1,0,0,0,0,0,0,0
20242,42000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20243,55000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
20244,55000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
20245,55000000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20246,75000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
20247,100000000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Lekki phase 1,sale,0,1,0,0,0,0,0,0,0
20248,155000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki phase 1,sale,0,1,0,0,0,0,0,0,0
20249,8500000.0,3.0,3.0,3.0,Furnished,Blocks of flats,Lekki,sale,0,0,0,1,0,0,0,0,0
20250,170000000.0,5.0,5.0,7.0,Newly Built,Detached duplex,Lekki phase 1,sale,0,0,0,0,0,0,0,0,1
20251,55000000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Lekki phase 1,sale,0,0,0,1,0,0,0,0,0
20252,30000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,sale,0,0,0,1,0,0,0,0,0
20256,140000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,1,0,0,1,0,0,0,0
20259,120000000.0,6.0,5.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20260,65000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20263,70000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20265,72000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20266,65000000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Lekki,sale,0,1,0,1,1,1,0,0,0
20268,38000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,sale,0,0,0,1,0,0,0,0,0
20269,55000000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Lekki phase 1,sale,0,0,0,1,0,0,0,0,0
20273,110000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20275,38000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,1,0,0,1,0,0,0,0
20276,155000000.0,5.0,5.0,6.0,Furnished,Detached duplex,Lekki phase 1,sale,0,0,0,1,0,0,0,0,0
20286,65000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20287,55000000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20288,50000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20297,53000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20303,140000000.0,5.0,5.0,6.0,Serviced,Terraced duplex,Lekki phase 1,sale,0,1,0,0,1,0,0,0,1
20310,120000000.0,4.0,4.0,5.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20311,45000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Lekki,sale,0,0,0,0,0,0,0,0,0
20313,60000000.0,4.0,4.0,5.0,Furnished,Detached duplex,Lekki,sale,0,1,0,1,1,0,0,0,0
20315,95000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,1,0,0,0,1
20316,110000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,1,1,0,0,0
20320,31000000.0,3.0,3.0,4.0,Newly Built,Flat / apartment,Lekki,sale,0,1,0,0,1,0,0,0,0
20323,35000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20339,75000000.0,5.0,5.0,5.0,Newly Built,Terraced duplex,Lekki,sale,1,1,0,0,1,0,0,0,0
20342,33000000.0,3.0,5.0,5.0,Newly Built,Terraced duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20343,69000000.0,4.0,6.0,6.0,Newly Built,Detached duplex,Lekki,sale,1,1,1,0,0,0,0,0,0
20344,50000000.0,3.0,4.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20346,85000000.0,5.0,5.0,5.0,Furnished,Semi detached duplex,Lekki phase 1,sale,0,0,0,1,0,0,0,0,0
20349,65000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20350,75000000.0,5.0,5.0,6.0,Furnished,Detached duplex,Lekki,sale,0,1,0,1,0,1,0,0,0
20351,75000000.0,4.0,5.0,6.0,Furnished,Semi detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20353,85000000.0,4.0,5.0,6.0,Serviced,Detached duplex,Lekki,sale,0,0,1,0,0,0,0,0,0
20354,45000000.0,4.0,6.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
20355,58000000.0,4.0,6.0,6.0,Newly Built,Semi detached duplex,Lekki,sale,1,1,1,0,0,0,0,0,0
20358,40000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,sale,0,1,1,0,0,1,0,0,0
20359,63000000.0,5.0,5.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20363,37000000.0,3.0,3.0,3.0,Newly Built,Terraced duplex,Lekki phase 1,sale,0,0,0,0,0,0,0,0,0
20365,45000000.0,4.0,4.0,4.0,Newly Built,Detached bungalow,Lekki,sale,0,0,0,0,0,0,0,0,0
20366,50000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20367,45000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20368,45000000.0,4.0,4.0,4.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20371,69000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20373,59000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20374,48000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20375,38000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20377,75000000.0,5.0,5.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20381,55000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20382,50000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20383,80000000.0,4.0,4.0,4.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20384,59000000.0,5.0,5.0,5.0,Newly Built,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20385,39000000.0,4.0,4.0,4.0,Newly Built,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20388,45000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,1,0,0,0,0,0,0,0,0
20390,60000000.0,5.0,5.0,6.0,Serviced,Semi detached duplex,Lekki,sale,0,1,1,0,0,0,0,0,0
20391,45000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki phase 1,sale,0,0,0,1,0,0,0,0,0
20392,85000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20393,60000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20394,47000000.0,4.0,4.0,5.0,Serviced,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20395,75000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20396,80000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20397,95000000.0,4.0,4.0,5.0,Furnished,Self contain,Lekki,sale,1,0,0,1,0,0,0,0,0
20398,120000000.0,4.0,4.0,5.0,Furnished,Terraced duplex,Lekki phase 1,sale,0,0,0,1,0,0,0,1,1
20399,110000000.0,3.0,3.0,4.0,Furnished,Terraced duplex,Lekki phase 1,sale,0,0,0,1,0,0,0,1,1
20400,55000000.0,4.0,4.0,5.0,Furnished,Terraced duplex,Lekki,sale,0,0,0,1,0,0,0,0,1
20401,40000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20404,120000000.0,5.0,5.0,6.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20406,35000000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Lekki,sale,0,0,0,0,0,0,0,0,0
20407,85000000.0,4.0,4.0,5.0,Serviced,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20408,95000000.0,4.0,5.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20419,110000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
20420,38000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20421,75000000.0,5.0,6.0,6.0,Serviced,Terraced duplex,Lekki,sale,0,1,0,0,0,0,0,1,1
20422,75000000.0,5.0,6.0,6.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20423,95000000.0,5.0,6.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20424,70000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,1,0,1,0,1,0,0,1
20426,35000000.0,4.0,5.0,5.0,Furnished,Terraced duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20427,60000000.0,4.0,5.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,1,0,0,1,1,0,0,0
20429,85000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,1,0,1,1,1,0,0,0
20434,100000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20435,90000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,1,0,1,0,1,0,0,1
20436,40000000.0,4.0,5.0,5.0,Serviced,Semi detached duplex,Lekki,sale,0,1,1,0,0,0,0,1,1
20438,120000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,1,0,0,0
20440,65000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20441,56000000.0,4.0,5.0,5.0,Furnished,Semi detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20442,45000000.0,4.0,5.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,0,1,0,0,0,0,0,0
20446,80000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,1,0,1,1,0,0,0,0
20447,90000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20448,150000000.0,4.0,5.0,5.0,Newly Built,Detached duplex,Lekki phase 1,sale,0,1,0,0,0,0,0,0,0
20449,110000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20451,55000000.0,4.0,5.0,5.0,Furnished,Semi detached duplex,Lekki,sale,0,0,0,1,0,1,0,0,0
20452,85000000.0,5.0,6.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20453,45000000.0,3.0,4.0,4.0,Serviced,Penthouse flat,Lekki,sale,0,1,0,0,0,0,0,0,0
20454,50000000.0,5.0,6.0,6.0,Serviced,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
20455,100000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20456,120000000.0,4.0,5.0,5.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,1
20460,65000000.0,4.0,5.0,5.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20461,150000000.0,4.0,5.0,5.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20462,90000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20463,70000000.0,3.0,4.0,4.0,Furnished,Terraced duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20466,47000000.0,4.0,5.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,0,1,0,0,0,0,0,0
20467,75000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,1,0,0,0
20470,100000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,1,0,1,1,0,0,0,0
20474,40000000.0,4.0,5.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,1,1,0,0,0,0,0,0
20475,38000000.0,4.0,5.0,5.0,Furnished,Terraced duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20476,65000000.0,4.0,5.0,5.0,Furnished,Semi detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20477,95000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,1,0,1,1,1,0,0,0
20478,49000000.0,3.0,4.0,4.0,Newly Built,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20479,45000000.0,4.0,5.0,5.0,Furnished,Terraced duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
20482,35000000.0,3.0,3.0,4.0,Furnished,Flat / apartment,Lekki,sale,0,0,0,1,0,0,0,0,0
20483,110000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,1
20484,60000000.0,4.0,4.0,5.0,Newly Built,Semi detached bungalow,Lekki,sale,0,1,0,0,0,1,0,0,0
20485,105000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20486,75000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20487,78000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
20488,100000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
20489,100000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20490,55000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,1,1,0,0,1,0,0,0,0
20491,65000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
20492,85000000.0,5.0,5.0,5.0,Furnished,Detached duplex,Lekki phase 1,sale,1,0,0,1,0,1,0,0,0
20493,54000000.0,5.0,5.0,6.0,Newly Built,Terraced duplex,Lekki,sale,0,1,1,0,0,0,0,0,0
20494,40000000.0,4.0,4.0,5.0,Furnished,Terraced duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
